224	1	2	1	1	1	2	1	1	1
225	2	2	2	1	2	2	1	1	2
226	2	2	2	1	2	2	1	1	2
227	1	1	1	1	1	2	1	1	1
228	1	2	1	1	1	1	1	1	1
229	1	2	1	1	1	2	1	1	2
230	1	2	1	1	1	2	1	1	2
231	1	2	1	1	1	2	1	1	2
232	1	2	1	1	1	1	1	1	1
233	1	1	1	1	1	1	1	1	1
234	1	1	1	1	1	1	1	1	1
235	1	2	1	1	1	2	1	1	2
236	1	2	1	1	1	2	1	1	1
237	1	2	1	1	1	2	1	1	1
238	1	2	1	1	1	1	1	1	1
239	1	2	1	1	1	2	1	1	2
240	1	2	1	1	1	2	1	1	1
241	1	1	1	1	1	1	1	1	1
242	1	1	2	1	1	2	1	1	2
243	1	1	2	1	1	2	1	2	2
244	1	1	2	1	1	2	1	1	2
245	1	1	2	1	1	2	1	1	2
246	1	1	1	2	2	2	1	1	1
247	1	1	2	1	1	2	1	1	2
248	1	1	2	1	1	2	1	1	2
249	1	1	1	1	1	1	1	1	1
250	1	1	1	1	1	2	1	1	1
251	1	1	1	2	1	2	1	1	1
252	1	1	2	1	1	2	1	1	1
253	1	1	1	1	1	2	1	1	1
254	1	1	1	1	1	1	1	1	1
255	1	1	1	1	1	1	1	1	1
256	1	1	1	1	1	1	1	1	1
257	1	1	2	1	1	2	1	1	1
258	1	1	2	1	1	2	1	1	2
259	1	1	2	1	1	2	2	1	2
260	1	1	2	1	1	2	1	1	1
261	1	1	1	1	1	2	1	1	1
262	1	1	2	1	1	2	1	1	2
263	1	1	2	1	1	2	1	1	1
264	1	1	1	1	1	1	1	1	1
265	2	1	1	1	2	1	1	1	2
266	2	1	2	2	2	2	1	1	2
267	2	2	1	2	2	2	1	1	2
268	2	1	1	2	2	2	1	2	2
269	2	1	1	2	2	2	1	2	2
270	2	1	1	2	2	2	1	1	2
271	2	1	1	1	1	2	1	1	2
272	2	2	1	2	1	2	1	1	2
273	2	2	2	1	1	2	1	1	2
274	2	2	1	1	1	1	1	1	1
275	2	2	1	1	1	2	1	1	1
276	2	1	1	2	1	2	1	1	1
277	2	1	2	2	1	2	1	1	2
278	2	1	1	1	1	2	1	1	1
279	2	2	2	1	1	2	1	1	1
280	1	2	1	1	1	2	1	1	1
281	1	2	1	1	1	2	1	1	1
282	1	2	1	1	1	2	1	1	1
283	1	2	1	1	1	2	1	1	1
284	1	1	2	1	1	2	1	1	1
285	1	1	1	1	1	2	1	1	1
286	1	1	1	1	1	1	1	1	1
287	1	1	1	1	1	1	1	1	1
288	1	2	1	1	1	2	1	1	1
289	1	1	1	1	1	2	1	1	1
290	1	1	1	1	1	2	1	1	1
291	1	1	1	1	1	1	1	1	1
292	1	1	1	1	1	1	1	1	1
293	1	1	1	1	1	1	1	1	1
294	1	2	1	1	1	2	1	1	1
295	1	1	2	1	1	2	1	1	2
296	1	1	1	1	1	2	1	1	2
297	1	2	1	1	1	2	2	1	2
298	1	1	1	1	1	2	1	1	2
299	1	1	1	1	1	2	1	1	2
300	1	1	2	1	1	2	1	1	2
301	1	1	1	1	1	2	1	1	2
302	1	1	1	1	1	2	1	1	1
303	2	2	2	2	2	2	2	1	2
304	2	2	2	1	2	2	2	1	2
305	2	1	2	1	2	2	2	2	2
306	2	2	1	1	2	2	2	1	2
307	2	2	2	1	2	2	2	2	2
308	2	2	2	1	2	2	2	1	2
309	2	2	1	1	2	2	2	1	2
310	2	2	1	1	2	2	1	1	1
311	2	2	2	1	2	2	2	1	1
312	2	2	2	1	2	2	2	1	1
313	1	2	2	1	1	2	1	1	2
314	2	2	1	2	1	2	2	1	2
315	2	2	1	1	1	2	1	1	2
316	2	2	1	2	1	2	1	1	2
317	2	2	2	2	1	2	2	1	2
318	2	1	2	1	1	2	1	1	2
319	1	2	1	1	1	1	1	1	1
320	2	2	2	1	1	1	2	1	2
321	2	1	2	1	1	2	2	1	2
322	2	1	2	1	2	2	1	1	1
323	2	1	2	1	1	2	1	1	2
324	2	2	1	2	1	2	2	1	2
325	2	2	2	1	1	2	1	1	1
326	2	1	2	1	2	2	2	1	2
327	2	2	2	1	2	2	1	1	2
328	2	2	2	1	2	2	1	1	2
329	2	2	2	1	1	2	2	1	2
330	2	1	2	1	2	2	1	1	1
331	2	1	2	1	2	2	2	2	2
332	1	1	1	1	1	1	1	1	1
333	1	1	2	1	1	2	1	1	2
334	1	2	2	1	2	2	1	1	2
335	1	1	2	1	2	2	2	2	2
336	1	1	2	1	1	2	1	1	2
337	1	1	1	1	1	1	1	1	1
338	1	2	1	1	1	2	1	1	1
339	1	2	1	1	1	1	1	1	1
340	1	1	2	1	1	2	1	1	2
341	1	1	1	1	1	2	1	1	1
342	1	1	2	1	1	2	1	2	2
343	1	1	2	1	1	1	1	2	1
344	1	1	1	1	1	2	1	1	2
345	1	1	2	1	1	2	2	1	2
346	1	1	2	1	1	2	1	1	2
347	1	1	2	1	1	2	2	1	2
348	1	2	1	1	1	2	2	1	2
349	1	2	1	1	2	2	1	1	2
350	1	2	1	1	1	2	1	1	2
351	1	2	1	1	1	2	1	1	1
352	1	2	1	1	1	2	1	1	1
353	1	2	1	1	1	1	1	1	1
354	1	1	1	1	1	1	1	1	1
355	1	1	1	1	1	1	1	1	1
356	1	1	1	1	1	2	1	1	1
357	1	1	1	1	1	2	1	1	1
358	1	1	1	1	1	2	1	1	1
359	1	1	1	1	1	2	1	1	1
360	1	2	1	1	1	2	1	1	1
361	1	2	1	1	1	2	1	1	1
362	1	1	1	1	1	2	1	1	1
363	1	1	1	1	1	2	1	1	1
364	1	1	1	1	1	2	1	1	2
365	1	1	1	1	1	2	1	1	1
366	1	1	1	1	1	1	1	1	1
367	1	1	1	1	1	1	1	1	1
368	2	2	1	2	1	1	1	1	1
369	2	2	2	1	2	1	1	1	1
370	2	2	2	2	1	2	1	2	2
371	2	2	2	2	2	2	2	2	2
372	2	2	2	2	2	2	2	1	2
373	2	2	2	2	2	2	2	1	2
374	2	2	2	2	2	2	1	1	1
375	2	2	2	2	2	2	2	1	1
376	2	2	2	1	1	2	2	2	2
377	2	2	1	2	2	2	2	1	2
378	2	2	2	2	2	2	2	2	1
379	2	2	2	2	2	2	2	2	2
380	2	2	1	1	1	2	2	1	2
381	1	1	1	1	1	1	1	1	1
382	2	2	1	1	1	1	1	1	1
383	2	2	1	1	1	2	1	1	1
384	2	2	2	2	2	2	1	1	2
385	2	2	2	2	1	2	1	1	2
386	2	1	1	1	1	2	1	1	1
387	2	1	2	2	1	2	1	1	1
388	2	2	2	1	1	2	1	1	2
389	2	1	2	1	1	2	1	1	2
390	2	1	2	1	1	2	1	1	1
391	2	1	2	1	1	2	1	1	2
392	2	1	1	1	1	1	1	1	1
393	1	2	2	2	1	2	1	1	2
394	1	1	2	1	1	2	1	1	2
395	1	2	1	1	1	2	2	1	2
396	1	1	2	1	1	2	1	1	2
397	1	1	2	1	1	2	1	1	2
398	1	1	1	1	1	1	1	1	1
399	1	1	1	1	1	1	1	1	1
400	1	1	1	1	1	2	1	1	1
401	1	1	2	1	1	2	1	1	2
402	1	1	2	1	1	1	1	1	1
403	1	1	2	1	1	2	1	1	2
404	1	1	1	1	1	1	1	1	1
405	1	1	2	2	1	2	2	1	2
406	1	1	1	1	1	1	1	1	1
407	1	1	1	1	1	1	1	1	1
408	1	1	2	1	1	1	1	1	1
409	1	1	1	1	1	1	1	1	1
410	2	2	1	2	1	2	1	1	2
411	2	2	1	1	2	2	2	1	2
412	2	2	1	1	2	2	2	1	2
413	2	2	2	1	2	2	2	1	2
414	2	2	1	1	2	2	1	1	2
415	2	2	2	1	2	2	2	1	2
416	2	1	2	1	2	2	2	1	2
417	2	2	1	1	2	2	2	1	1
418	2	1	2	1	2	2	2	1	2
419	2	1	2	1	2	2	2	1	1
420	1	1	2	1	1	2	2	2	2
421	2	2	2	2	1	2	1	1	2
422	2	2	2	1	1	2	2	1	2
423	2	1	2	1	1	2	2	1	2
424	2	1	2	1	1	2	2	1	2
425	2	2	2	2	1	2	2	1	2
426	2	2	1	1	1	2	2	1	2
427	2	1	2	1	2	2	2	1	2
428	2	2	2	1	2	2	2	2	2
429	2	1	2	1	1	2	2	1	2
430	2	1	2	1	1	2	2	1	2
431	2	2	1	1	2	2	2	1	2
432	2	1	2	1	1	2	1	1	1
433	2	1	1	1	1	2	1	1	2
434	2	2	2	2	2	2	2	2	2
435	2	1	2	1	2	2	1	2	2
436	2	2	2	1	2	2	1	2	2
437	1	1	2	1	2	2	2	1	2
438	1	1	2	2	2	2	1	2	2
439	2	2	2	1	2	2	2	2	2
440	1	2	2	1	1	2	2	1	2
441	2	2	1	1	1	1	1	1	1
442	2	2	2	1	1	2	1	1	2
443	2	2	2	1	1	2	2	1	2
444	1	1	1	1	1	2	1	1	2
445	1	2	1	1	1	2	1	1	2
446	1	2	2	1	2	2	2	1	1
447	1	2	2	1	1	2	2	1	1
448	1	2	2	1	2	2	2	1	2
449	1	2	1	1	2	2	1	1	1
450	2	2	1	1	1	2	1	1	1
451	2	2	2	1	1	2	2	1	2
452	2	2	2	1	1	2	2	1	2
453	2	2	2	2	1	2	2	1	2
454	2	2	2	2	2	2	2	1	2
455	2	2	1	2	2	2	1	2	2
456	2	2	2	2	2	2	2	1	2
457	2	2	2	1	1	2	2	2	2
458	2	1	2	1	2	2	1	1	2
459	2	2	2	1	1	2	1	1	2
460	2	2	2	1	2	2	1	1	2
461	2	2	2	2	1	2	1	1	2
462	2	2	2	2	2	2	1	1	2
463	2	2	2	1	2	2	2	1	2
464	2	2	2	1	2	2	2	1	2
465	2	2	2	1	2	2	2	1	2
466	2	2	2	1	2	2	2	1	2
467	2	2	1	1	1	1	1	1	1
468	2	2	1	1	1	1	1	1	1
469	2	2	1	1	1	1	1	1	1
470	2	2	1	1	1	1	1	1	1
471	2	2	1	1	1	1	1	1	1
472	1	1	1	1	1	2	1	1	1
473	2	2	1	1	1	1	1	1	2
474	1	1	1	2	1	2	1	1	2
475	2	2	1	1	1	2	1	1	2
476	2	2	1	2	2	1	1	1	2
477	2	2	1	1	1	2	1	1	2
478	2	2	1	1	1	2	1	1	1
479	2	2	1	1	1	2	2	1	2
480	2	2	1	2	2	2	1	1	2
481	2	2	1	1	1	2	2	1	2
482	2	2	1	2	1	2	1	1	1
483	2	2	1	1	1	2	1	1	2
484	2	1	2	2	1	2	1	1	1
485	2	1	2	1	1	2	2	1	2
486	2	1	1	2	1	2	1	1	1
487	2	1	1	1	1	2	1	1	1
488	2	2	1	1	1	2	1	1	2
489	2	1	1	2	2	2	1	1	1
490	2	2	1	1	1	2	1	1	2
491	2	2	1	1	1	2	1	1	2
492	1	1	1	1	1	2	1	1	1
493	2	2	1	1	1	2	1	1	1
494	1	1	2	1	2	2	1	1	1
495	1	1	2	1	1	2	2	2	1
496	1	1	1	1	1	2	1	1	1
497	1	2	1	1	1	2	1	1	1
498	1	2	2	1	1	2	1	1	2
499	1	2	1	1	1	2	1	1	2
500	1	1	2	1	2	2	1	2	2
501	1	1	2	1	2	2	2	1	2
502	1	2	1	1	1	2	1	1	1
503	1	2	1	1	1	2	1	1	1
504	1	1	1	1	1	1	1	1	1
505	1	1	1	1	1	1	1	1	1
506	1	1	1	1	1	1	1	1	1
507	1	1	1	1	1	1	1	1	1
508	1	1	1	1	1	1	1	1	1
509	1	1	1	1	1	1	1	1	1
510	1	1	1	1	1	1	1	1	1
511	1	1	1	1	1	1	1	1	1
512	1	2	1	1	1	1	1	1	1
513	1	1	1	1	1	1	1	1	1
514	1	1	1	1	1	1	1	1	1
515	1	1	1	1	1	1	1	1	1
516	2	1	1	2	1	2	1	1	1
517	2	2	1	1	2	2	1	2	2
518	2	1	1	2	2	2	2	1	2
519	2	1	1	1	2	2	1	1	2
520	2	1	1	1	2	2	1	2	2
521	2	1	2	1	1	2	2	1	2
522	2	1	1	1	1	2	1	1	2
523	2	1	1	1	2	2	2	1	2
524	2	1	1	1	1	2	2	1	1
525	2	1	2	2	1	2	1	1	2
526	2	1	2	2	2	2	2	2	2
527	2	1	2	2	2	2	2	2	2
528	2	1	2	2	2	2	2	2	2
529	2	1	2	2	2	2	2	2	2
530	2	1	2	2	2	2	2	2	2
531	2	1	2	2	2	2	2	2	2
532	2	1	2	1	2	2	2	2	2
533	2	1	2	2	2	2	2	2	2
534	2	1	2	2	2	2	2	2	2
535	2	1	2	2	2	2	2	2	2
536	2	1	2	2	2	2	2	2	2
537	2	1	2	1	2	2	2	2	1
538	2	2	2	2	1	2	1	1	1
539	2	1	2	1	1	2	1	1	2
540	2	2	2	1	1	2	1	1	2
541	2	1	2	2	1	2	1	1	2
542	2	1	2	1	1	2	1	1	2
543	2	1	2	1	1	2	1	1	2
544	2	2	2	1	1	2	2	1	2
545	2	1	2	2	1	2	1	1	2
546	2	1	1	1	1	1	1	1	1
547	1	1	1	1	1	1	1	1	1
548	1	2	2	1	1	2	1	1	2
549	1	2	1	1	1	2	1	1	2
550	1	2	2	1	2	2	1	1	2
551	1	2	2	1	2	2	2	1	2
552	1	2	2	1	1	2	2	1	2
553	1	2	2	1	2	2	1	1	2
554	1	1	1	1	1	1	1	1	1
555	1	1	1	1	1	2	1	1	1
556	1	2	2	1	1	2	1	1	1
557	1	2	2	1	2	2	1	1	1
558	1	2	1	1	1	2	1	1	1
559	1	2	1	1	1	2	1	1	2
560	1	2	2	1	1	2	1	1	2
561	1	2	1	1	1	2	2	1	1
562	2	1	1	1	1	2	1	1	1
563	2	1	2	2	2	2	1	1	2
564	2	1	2	2	2	2	2	2	2
565	2	1	2	2	2	2	1	2	2
566	2	1	2	2	2	2	1	2	2
567	2	1	2	2	2	2	1	2	2
568	2	2	2	2	2	2	2	2	2
569	2	2	2	2	2	2	2	2	2
570	2	2	2	2	2	2	2	2	2
571	2	2	2	2	2	2	2	2	2
572	1	1	1	1	1	1	1	1	1
573	2	2	1	1	1	2	1	1	1
574	2	2	1	1	1	2	1	1	2
575	2	2	1	1	1	2	1	1	2
576	2	2	1	1	1	2	1	1	1
577	2	2	1	1	1	2	1	1	2
578	2	2	2	1	1	2	1	1	1
579	2	2	2	1	2	2	1	1	2
580	2	2	2	2	1	2	1	1	2
581	2	1	2	1	1	2	2	1	2
582	2	2	2	2	2	2	2	1	2
583	2	2	1	1	1	2	1	1	1
584	2	2	2	1	1	2	1	1	2
585	1	1	1	1	1	1	1	1	1
586	1	1	1	1	1	2	1	1	1
587	1	1	1	1	1	2	1	1	1
588	1	1	1	1	1	2	1	1	1
589	2	1	1	1	1	2	1	1	1
590	2	2	1	2	1	2	1	1	1
591	1	2	2	1	1	2	1	1	2
592	2	1	2	1	1	2	2	1	2
593	2	1	1	1	1	2	1	1	2
594	2	1	1	1	1	2	2	1	1
595	2	1	1	2	1	2	1	1	1
596	1	1	2	1	1	2	1	1	2
597	1	1	1	1	1	2	1	1	2
598	1	1	1	1	1	2	1	1	1
599	1	2	2	1	2	2	1	1	2
600	1	2	2	1	1	2	1	1	2
601	1	1	2	1	2	2	1	1	2
602	1	1	2	1	1	2	1	1	2
603	1	2	2	1	1	2	2	1	2
604	1	1	2	1	1	2	1	1	2
605	1	1	2	1	1	2	1	1	2
606	1	1	2	1	1	2	1	1	2
607	1	1	2	1	1	2	1	1	2
608	1	1	2	1	1	2	1	1	1
609	1	1	2	1	1	2	1	1	2
610	1	1	2	1	1	2	1	1	1
611	2	2	2	2	1	2	1	1	2
612	2	1	2	1	1	2	2	1	2
613	2	1	2	1	2	2	2	1	2
614	2	2	2	2	1	2	1	1	2
615	2	1	2	1	2	2	2	1	2
616	2	2	2	1	1	2	1	1	1
617	2	1	2	1	2	2	2	1	1
618	2	1	2	1	1	2	1	1	1
619	2	1	2	1	1	1	1	1	1
620	2	1	2	1	1	1	1	1	1
621	2	1	2	1	1	1	1	1	1
622	2	1	2	1	1	2	1	1	2
623	2	1	2	1	1	2	1	1	2
624	2	1	2	1	1	2	1	1	1
625	2	1	2	1	1	1	1	1	1
626	2	1	1	1	1	1	1	1	1
627	1	1	1	1	1	1	1	1	1
628	1	1	2	1	1	2	1	1	2
629	1	2	2	2	1	2	1	1	2
630	2	2	1	1	1	2	1	1	1
631	2	2	2	1	1	2	1	1	2
632	2	2	2	1	1	2	2	1	2
633	2	1	2	1	1	2	1	1	2
634	2	2	1	1	1	2	1	1	2
635	2	2	2	2	1	2	1	1	1
636	2	2	2	1	1	2	1	1	1
637	2	2	1	1	1	1	1	1	1
638	2	2	2	1	1	2	1	1	2
639	2	2	1	1	1	2	1	1	1
640	2	2	2	1	1	2	1	1	1
641	2	2	2	1	1	2	1	1	2
642	2	1	1	1	2	2	1	1	1
643	2	1	1	1	1	1	1	1	1
644	2	1	1	1	1	1	1	1	1
645	2	1	1	2	1	1	1	1	1
646	2	1	2	1	1	2	1	1	2
647	2	1	1	2	1	2	1	1	1
648	2	1	2	1	1	2	1	1	1
649	2	1	1	1	1	2	1	1	1
650	2	1	1	1	1	2	1	1	1
651	2	1	1	1	1	2	1	1	2
652	2	1	2	1	1	2	2	1	2
653	2	1	2	1	1	2	1	1	1
654	2	1	2	1	1	2	2	1	2
655	2	1	2	1	1	2	1	1	2
656	2	1	1	1	1	2	2	1	1
657	1	1	2	1	1	2	1	1	2
658	1	1	2	1	1	2	1	1	2
659	1	1	2	1	1	2	1	1	2
660	1	1	1	1	1	2	1	1	2
661	1	1	1	1	1	2	1	1	1
662	1	1	1	1	1	2	1	1	2
663	1	1	1	1	1	2	1	1	1
664	1	1	1	1	1	2	1	1	2
665	1	1	1	1	2	2	1	1	1
666	1	1	1	1	2	2	1	1	1
667	1	1	2	1	1	2	1	1	2
668	1	1	2	1	1	2	1	2	2
669	1	1	2	1	1	2	2	2	2
670	1	1	2	1	1	2	2	1	2
671	1	1	2	1	1	2	1	1	2
672	1	2	1	1	1	2	1	1	1
673	1	2	1	1	1	1	1	1	1
674	1	1	2	1	1	2	1	1	1
675	1	1	2	1	1	2	1	1	1
676	1	1	2	1	1	2	1	1	2
677	1	1	2	1	1	2	1	1	2
678	1	1	1	1	1	2	1	1	1
679	1	1	2	1	1	2	1	1	2
680	1	1	2	1	1	2	1	1	2
681	1	2	1	1	1	2	1	1	1
682	1	1	1	1	1	2	1	1	1
683	1	1	1	1	1	2	1	1	1
684	1	1	1	1	1	2	1	1	1
685	1	1	1	1	1	2	1	1	1
686	1	1	1	1	1	1	1	1	1
687	2	1	1	2	1	2	1	1	2
688	2	2	2	1	1	2	1	1	2
689	2	1	2	1	1	2	1	1	2
690	2	2	1	1	1	2	1	1	2
691	2	2	2	1	1	2	1	1	2
692	2	1	1	1	1	2	1	1	2
693	2	1	2	1	1	2	2	1	2
694	2	1	2	1	1	2	1	1	2
695	2	1	2	1	1	2	2	1	2
696	2	1	2	2	2	2	1	1	2
697	2	1	2	1	2	2	2	1	2
698	2	1	2	2	2	2	1	1	2
699	2	1	2	1	1	2	1	1	2
700	2	1	1	1	1	2	1	1	2
