sInvented,sProcedural,sConceptual,tInitSelect,tCompare,tDiscussQ,tConnectBigIdeas,tConnectOthers,tPressExplain,condition,seg_num,unit,teacher,groups,C1_prob,C2_prob,C3_prob,C4_prob,class
1,1,2,1,1,2,1,1,1,1,5,4,3130500,small_groups,0.096,0.001,0.011,0.892,4
1,1,1,1,1,2,1,1,1,1,6,4,3130500,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,7,4,3130500,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,8,4,3130500,small_groups,1,0,0,0,1
1,2,1,1,1,2,1,1,1,1,9,4,3130500,small_groups,0.764,0,0.03,0.206,1
1,1,1,1,1,2,1,1,1,1,10,4,3130500,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,1,11,4,3130500,small_groups,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,1,12,4,3130500,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,13,4,3130500,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,14,4,3130500,small_groups,1,0,0,0,1
1,2,1,1,1,2,1,1,1,1,15,4,3130500,whole,0.764,0,0.03,0.206,1
1,1,2,1,1,2,1,1,2,1,16,4,3130500,whole,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,2,1,17,4,3130500,whole,0.013,0.002,0.03,0.955,4
1,2,1,1,1,2,2,1,2,1,18,4,3130500,whole,0.001,0.04,0.039,0.92,4
1,1,1,1,1,2,1,1,2,1,19,4,3130500,small_groups,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,2,1,20,4,3130500,whole,0.013,0.002,0.03,0.955,4
1,1,2,1,1,2,1,1,2,1,21,4,3130500,whole,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,2,1,22,4,3130500,whole,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,1,1,23,4,3130500,whole,0.828,0,0.006,0.166,1
2,2,2,2,2,2,2,1,2,1,1,1,3140100,whole,0,0.915,0.085,0,2
2,2,2,1,2,2,2,1,2,1,2,1,3140100,whole,0,0.847,0.117,0.036,2
2,1,2,1,2,2,2,2,2,1,3,1,3140100,whole,0,0.985,0.007,0.008,2
2,2,1,1,2,2,2,1,2,1,4,1,3140100,whole,0,0.603,0.359,0.038,2
2,2,2,1,2,2,2,2,2,1,5,1,3140100,whole,0,0.982,0.014,0.004,2
2,2,2,1,2,2,2,1,2,1,6,1,3140100,whole,0,0.847,0.117,0.036,2
2,2,1,1,2,2,2,1,2,1,7,1,3140100,whole,0,0.603,0.359,0.038,2
2,2,1,1,2,2,1,1,1,1,8,1,3140100,whole,0.015,0.016,0.94,0.029,3
2,2,2,1,2,2,2,1,1,1,9,1,3140100,whole,0,0.592,0.32,0.088,2
2,2,2,1,2,2,2,1,1,1,10,1,3140100,whole,0,0.592,0.32,0.088,2
1,2,2,1,1,2,1,1,2,1,1,2,3140100,whole,0,0.007,0.043,0.949,4
2,2,1,2,1,2,2,1,2,1,2,2,3140100,whole,0,0.25,0.747,0.003,3
2,2,1,1,1,2,1,1,2,1,3,2,3140100,small_groups,0.001,0.008,0.901,0.09,3
2,2,1,2,1,2,1,1,2,1,4,2,3140100,whole,0,0.013,0.986,0.001,3
2,2,2,2,1,2,2,1,2,1,5,2,3140100,whole,0,0.587,0.407,0.005,2
2,1,2,1,1,2,1,1,2,1,6,2,3140100,whole,0,0.033,0.437,0.53,4
1,2,1,1,1,1,1,1,1,1,7,2,3140100,whole,0.998,0,0.001,0,1
2,2,2,1,1,1,2,1,2,1,8,2,3140100,whole,0.001,0.056,0.924,0.019,3
2,1,2,1,1,2,2,1,2,1,9,2,3140100,whole,0,0.295,0.149,0.556,4
2,1,2,1,2,2,1,1,1,1,10,2,3140100,whole,0.004,0.096,0.653,0.247,3
2,1,2,1,1,2,1,1,2,1,1,3,3140100,whole,0,0.033,0.437,0.53,4
2,2,1,2,1,2,2,1,2,1,2,3,3140100,whole,0,0.25,0.747,0.003,3
2,2,2,1,1,2,1,1,1,1,3,3,3140100,whole,0.015,0.007,0.776,0.201,3
2,1,2,1,2,2,2,1,2,1,4,3,3140100,whole,0,0.866,0.058,0.075,2
2,2,2,1,2,2,1,1,2,1,5,3,3140100,whole,0,0.203,0.725,0.072,3
2,2,2,1,2,2,1,1,2,1,6,3,3140100,whole,0,0.203,0.725,0.072,3
2,2,2,1,1,2,2,1,2,1,7,3,3140100,whole,0,0.339,0.35,0.311,3
2,1,2,1,2,2,1,1,1,1,8,3,3140100,whole,0.004,0.096,0.653,0.247,3
2,1,2,1,2,2,2,2,2,1,9,3,3140100,whole,0,0.985,0.007,0.008,2
1,1,1,1,1,1,1,1,1,1,1,5,3140100,whole,1,0,0,0,1
1,1,2,1,1,2,1,1,2,1,2,5,3140100,small_groups,0,0.004,0.011,0.985,4
1,2,2,1,2,2,1,1,2,1,3,5,3140100,small_groups,0,0.128,0.101,0.77,4
1,1,2,1,2,2,2,2,2,1,4,5,3140100,whole,0,0.88,0.001,0.119,2
1,1,2,1,1,2,1,1,2,1,5,5,3140100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,1,6,5,3140100,small_groups,1,0,0,0,1
1,2,1,1,1,2,1,1,1,1,7,5,3140100,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,1,8,5,3140100,small_groups,0.998,0,0.001,0,1
1,1,2,1,1,2,1,1,2,1,9,5,3140100,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,2,1,1,1,1,10,5,3140100,whole,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,2,2,1,11,5,3140100,whole,0,0.039,0.012,0.95,4
1,1,2,1,1,1,1,2,1,1,12,5,3140100,whole,0.879,0.002,0.044,0.075,1
1,1,1,1,1,2,1,1,2,0,1,2,1060300,whole,0.013,0.002,0.03,0.955,4
1,1,2,1,1,2,2,1,2,0,2,2,1060300,whole,0,0.03,0.003,0.966,4
1,1,2,1,1,2,1,1,2,0,3,2,1060300,whole,0,0.004,0.011,0.985,4
1,1,2,1,1,2,2,1,2,0,4,2,1060300,whole,0,0.03,0.003,0.966,4
1,2,1,1,1,2,2,1,2,0,5,2,1060300,whole,0.001,0.04,0.039,0.92,4
1,2,1,1,2,2,1,1,2,0,6,2,1060300,whole,0.001,0.074,0.254,0.671,4
1,2,1,1,1,2,1,1,2,0,7,2,1060300,whole,0.009,0.004,0.114,0.872,4
1,2,1,1,1,2,1,1,1,0,8,2,1060300,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,0,9,2,1060300,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,1,1,1,1,0,10,2,1060300,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,1,1,1060300,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,1,1060300,seat,1,0,0,0,1
1,1,1,1,1,2,1,1,1,0,3,1,1060300,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,0,4,1,1060300,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,0,5,1,1060300,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,0,6,1,1060300,whole,0.828,0,0.006,0.166,1
1,2,1,1,1,2,1,1,1,0,7,1,1060300,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,0,8,1,1060300,seat,0.764,0,0.03,0.206,1
1,1,1,1,1,2,1,1,1,0,9,1,1060300,whole,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,1,0,10,1,1060300,seat,0.828,0,0.006,0.166,1
1,1,1,1,1,2,1,1,2,0,11,1,1060300,seat,0.013,0.002,0.03,0.955,4
1,1,1,1,1,2,1,1,1,0,12,1,1060300,seat,0.828,0,0.006,0.166,1
1,1,1,1,1,1,1,1,1,0,13,1,1060300,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,14,1,1060300,seat,1,0,0,0,1
2,2,1,2,1,1,1,1,1,1,1,1,1070200,seat,0.29,0,0.71,0,3
2,2,2,1,2,1,1,1,1,1,2,1,1070200,small_groups,0.028,0.004,0.966,0.002,3
2,2,2,2,1,2,1,2,2,1,3,1,1070200,small_groups,0,0.346,0.651,0.002,3
2,2,2,2,2,2,2,2,2,1,4,1,1070200,whole,0,0.99,0.01,0,2
2,2,2,2,2,2,2,1,2,1,5,1,1070200,whole,0,0.915,0.085,0,2
2,2,2,2,2,2,2,1,2,1,6,1,1070200,whole,0,0.915,0.085,0,2
2,2,2,2,2,2,1,1,1,1,7,1,1070200,small_groups,0,0.096,0.903,0.001,3
2,2,2,2,2,2,2,1,1,1,8,1,1070200,whole,0,0.733,0.266,0.001,2
2,2,2,1,1,2,2,2,2,1,9,1,1070200,whole,0,0.839,0.091,0.071,2
2,2,1,2,2,2,2,1,2,1,10,1,1070200,whole,0,0.714,0.286,0,2
2,2,2,2,2,2,2,2,1,1,11,1,1070200,whole,0,0.963,0.037,0,2
2,2,2,2,2,2,2,2,2,1,12,1,1070200,whole,0,0.99,0.01,0,2
2,2,1,1,1,2,2,1,2,1,13,1,1070200,whole,0,0.146,0.652,0.202,3
1,1,1,1,1,1,1,1,1,1,1,3,1070200,whole,1,0,0,0,1
2,2,1,1,1,1,1,1,1,1,2,3,1070200,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,2,1,1,1,1,3,3,1070200,small_groups,0.228,0.002,0.707,0.064,3
2,2,2,2,2,2,1,1,2,1,4,3,1070200,small_groups,0,0.294,0.705,0.001,3
2,2,2,2,1,2,1,1,2,1,5,3,1070200,whole,0,0.053,0.943,0.004,3
2,1,1,1,1,2,1,1,1,1,6,3,1070200,whole,0.568,0.001,0.312,0.118,1
2,1,2,2,1,2,1,1,1,1,7,3,1070200,whole,0.005,0.028,0.952,0.015,3
2,2,2,1,1,2,1,1,2,1,8,3,1070200,whole,0,0.028,0.754,0.217,3
2,1,2,1,1,2,1,1,2,1,9,3,1070200,small_groups,0,0.033,0.437,0.53,4
2,1,2,1,1,2,1,1,1,1,10,3,1070200,whole,0.051,0.009,0.449,0.491,4
2,1,2,1,1,2,1,1,2,1,11,3,1070200,whole,0,0.033,0.437,0.53,4
2,1,1,1,1,1,1,1,1,1,12,3,1070200,whole,0.981,0,0.019,0,1
1,2,2,2,1,2,1,1,2,1,1,6,1070200,whole,0,0.16,0.634,0.206,3
1,1,2,1,1,2,1,1,2,1,2,6,1070200,whole,0,0.004,0.011,0.985,4
1,2,1,1,1,2,2,1,2,1,3,6,1070200,whole,0.001,0.04,0.039,0.92,4
1,1,2,1,1,2,1,1,2,1,4,6,1070200,whole,0,0.004,0.011,0.985,4
1,1,2,1,1,2,1,1,2,1,5,6,1070200,whole,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,1,6,6,1070200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,7,6,1070200,seat,1,0,0,0,1
1,1,1,1,1,2,1,1,1,1,8,6,1070200,small_groups,0.828,0,0.006,0.166,1
1,1,2,1,1,2,1,1,2,1,9,6,1070200,whole,0,0.004,0.011,0.985,4
1,1,2,1,1,1,1,1,1,1,10,6,1070200,small_groups,0.989,0,0.004,0.007,1
1,1,2,1,1,2,1,1,2,1,11,6,1070200,small_groups,0,0.004,0.011,0.985,4
1,1,1,1,1,1,1,1,1,1,12,6,1070200,small_groups,1,0,0,0,1
1,1,2,2,1,2,2,1,2,1,13,6,1070200,whole,0,0.719,0.054,0.227,2
1,1,1,1,1,1,1,1,1,1,14,6,1070200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,1,15,6,1070200,small_groups,1,0,0,0,1
1,1,2,1,1,1,1,1,1,1,16,6,1070200,whole,0.989,0,0.004,0.007,1
1,1,1,1,1,1,1,1,1,1,1,1,3140200,whole,1,0,0,0,1
2,2,1,2,1,2,1,1,2,1,2,1,3140200,whole,0,0.013,0.986,0.001,3
2,2,1,1,2,2,2,1,2,1,3,1,3140200,whole,0,0.603,0.359,0.038,2
2,2,1,1,2,2,2,1,2,1,4,1,3140200,whole,0,0.603,0.359,0.038,2
2,2,2,1,2,2,2,1,2,1,5,1,3140200,whole,0,0.847,0.117,0.036,2
2,2,1,1,2,2,1,1,2,1,6,1,3140200,whole,0,0.059,0.909,0.032,3
2,2,2,1,2,2,2,1,2,1,7,1,3140200,whole,0,0.847,0.117,0.036,2
2,1,2,1,2,2,2,1,2,1,8,1,3140200,whole,0,0.866,0.058,0.075,2
2,2,1,1,2,2,2,1,1,1,9,1,3140200,whole,0.004,0.28,0.653,0.063,3
2,1,2,1,2,2,2,1,2,1,10,1,3140200,whole,0,0.866,0.058,0.075,2
2,1,2,1,2,2,2,1,1,1,11,1,3140200,whole,0,0.636,0.168,0.195,2
1,1,2,1,1,2,2,2,2,1,1,2,3140200,whole,0,0.254,0.003,0.743,4
2,2,2,2,1,2,1,1,2,1,2,2,3140200,whole,0,0.053,0.943,0.004,3
2,2,2,1,1,2,2,1,2,1,3,2,3140200,small_groups,0,0.339,0.35,0.311,3
2,1,2,1,1,2,2,1,2,1,4,2,3140200,small_groups,0,0.295,0.149,0.556,4
2,1,2,1,1,2,2,1,2,1,5,2,3140200,small_groups,0,0.295,0.149,0.556,4
2,2,2,2,1,2,2,1,2,1,6,2,3140200,whole,0,0.587,0.407,0.005,2
2,2,1,1,1,2,2,1,2,1,7,2,3140200,small_groups,0,0.146,0.652,0.202,3
2,1,2,1,2,2,2,1,2,1,8,2,3140200,small_groups,0,0.866,0.058,0.075,2
2,2,2,1,2,2,2,2,2,1,9,2,3140200,small_groups,0,0.982,0.014,0.004,2
2,1,2,1,1,2,2,1,2,1,10,2,3140200,small_groups,0,0.295,0.149,0.556,4
2,1,2,1,1,2,2,1,2,1,11,2,3140200,small_groups,0,0.295,0.149,0.556,4
2,2,1,1,2,2,2,1,2,1,12,2,3140200,whole,0,0.603,0.359,0.038,2
2,1,2,1,1,2,1,1,1,1,13,2,3140200,whole,0.051,0.009,0.449,0.491,4
2,1,1,1,1,2,1,1,2,1,1,1,1050300,whole,0.004,0.012,0.692,0.292,3
2,2,2,2,2,2,2,2,2,1,2,1,1050300,whole,0,0.99,0.01,0,2
2,1,2,1,2,2,1,2,2,1,3,1,1050300,whole,0,0.8,0.146,0.054,2
2,2,2,1,2,2,1,2,2,1,4,1,1050300,whole,0,0.711,0.266,0.023,2
1,1,2,1,2,2,2,1,2,1,5,1,1050300,whole,0,0.403,0.006,0.591,4
1,1,2,2,2,2,1,2,2,1,6,1,1050300,whole,0,0.963,0.026,0.011,2
2,2,2,1,2,2,2,2,2,1,7,1,1050300,whole,0,0.982,0.014,0.004,2
1,2,2,1,1,2,2,1,2,1,8,1,1050300,whole,0,0.06,0.014,0.926,4
2,2,1,1,1,1,1,1,1,1,9,1,1050300,seat,0.903,0,0.097,0,1
2,2,2,1,1,2,1,1,2,1,10,1,1050300,seat,0,0.028,0.754,0.217,3
2,2,2,1,1,2,2,1,2,1,11,1,1050300,seat,0,0.339,0.35,0.311,3
1,1,1,1,1,2,1,1,2,1,12,1,1050300,seat,0.013,0.002,0.03,0.955,4
1,2,1,1,1,2,1,1,2,1,1,2,1050300,small_groups,0.009,0.004,0.114,0.872,4
1,2,2,1,2,2,2,1,1,1,2,2,1050300,small_groups,0.001,0.275,0.033,0.691,4
1,2,2,1,1,2,2,1,1,1,3,2,1050300,seat,0.009,0.018,0.016,0.958,4
1,2,2,1,2,2,2,1,2,1,4,2,1050300,small_groups,0,0.573,0.017,0.409,2
1,2,1,1,2,2,1,1,1,1,5,2,1050300,whole,0.27,0.016,0.211,0.503,4
2,2,1,1,1,2,1,1,1,1,1,3,1050300,small_groups,0.228,0.002,0.707,0.064,3
2,2,2,1,1,2,2,1,2,1,2,3,1050300,small_groups,0,0.339,0.35,0.311,3
2,2,2,1,1,2,2,1,2,1,3,3,1050300,small_groups,0,0.339,0.35,0.311,3
2,2,2,2,1,2,2,1,2,1,4,3,1050300,whole,0,0.587,0.407,0.005,2
2,2,2,2,2,2,2,1,2,1,5,3,1050300,whole,0,0.915,0.085,0,2
2,2,1,2,2,2,1,2,2,1,6,3,1050300,whole,0,0.48,0.52,0,3
2,2,2,2,2,2,2,1,2,1,7,3,1050300,whole,0,0.915,0.085,0,2
2,2,2,1,1,2,2,2,2,1,8,3,1050300,whole,0,0.839,0.091,0.071,2
2,1,2,1,2,2,1,1,2,1,9,3,1050300,small_groups,0,0.288,0.502,0.211,3
2,2,2,1,1,2,1,1,2,1,1,4,1050300,whole,0,0.028,0.754,0.217,3
2,2,2,1,2,2,1,1,2,1,2,4,1050300,whole,0,0.203,0.725,0.072,3
2,2,2,2,1,2,1,1,2,1,3,4,1050300,small_groups,0,0.053,0.943,0.004,3
2,2,2,2,2,2,1,1,2,1,4,4,1050300,small_groups,0,0.294,0.705,0.001,3
2,2,2,1,2,2,2,1,2,1,5,4,1050300,whole,0,0.847,0.117,0.036,2
2,2,2,1,2,2,2,1,2,1,6,4,1050300,whole,0,0.847,0.117,0.036,2
2,2,2,1,2,2,2,1,2,1,7,4,1050300,small_groups,0,0.847,0.117,0.036,2
2,2,2,1,2,2,2,1,2,1,8,4,1050300,small_groups,0,0.847,0.117,0.036,2
2,2,1,1,1,1,1,1,1,1,9,4,1050300,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,10,4,1050300,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,11,4,1050300,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,12,4,1050300,small_groups,0.903,0,0.097,0,1
2,2,1,1,1,1,1,1,1,1,13,4,1050300,small_groups,0.903,0,0.097,0,1
1,1,1,1,1,2,1,1,1,1,1,1,4010100,whole,0.828,0,0.006,0.166,1
2,2,1,1,1,1,1,1,2,1,2,1,4010100,whole,0.028,0.001,0.969,0.002,3
1,1,1,2,1,2,1,1,2,1,3,1,4010100,small_groups,0.012,0.074,0.619,0.295,3
2,2,1,1,1,2,1,1,2,1,4,1,4010100,whole,0.001,0.008,0.901,0.09,3
2,2,1,2,2,1,1,1,2,1,5,1,4010100,small_groups,0,0.006,0.994,0,3
2,2,1,1,1,2,1,1,2,1,6,1,4010100,whole,0.001,0.008,0.901,0.09,3
2,2,1,1,1,2,1,1,1,1,7,1,4010100,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,2,1,2,1,8,1,4010100,small_groups,0,0.146,0.652,0.202,3
2,2,1,2,2,2,1,1,2,1,9,1,4010100,small_groups,0,0.088,0.911,0,3
2,2,1,1,1,2,2,1,2,1,10,1,4010100,small_groups,0,0.146,0.652,0.202,3
2,2,1,2,1,2,1,1,1,1,11,1,4010100,small_groups,0.014,0.003,0.982,0.001,3
2,2,1,1,1,2,1,1,2,1,12,1,4010100,whole,0.001,0.008,0.901,0.09,3
2,1,2,2,1,2,1,1,1,1,1,3,4010100,small_groups,0.005,0.028,0.952,0.015,3
2,1,2,1,1,2,2,1,2,1,2,3,4010100,whole,0,0.295,0.149,0.556,4
2,1,1,2,1,2,1,1,1,1,3,3,4010100,small_groups,0.073,0.006,0.915,0.005,3
2,1,1,1,1,2,1,1,1,1,4,3,4010100,small_groups,0.568,0.001,0.312,0.118,1
2,2,1,1,1,2,1,1,2,1,5,3,4010100,small_groups,0.001,0.008,0.901,0.09,3
2,1,1,2,2,2,1,1,1,1,6,3,4010100,small_groups,0.004,0.048,0.947,0.002,3
2,2,1,1,1,2,1,1,2,1,7,3,4010100,small_groups,0.001,0.008,0.901,0.09,3
2,2,1,1,1,2,1,1,2,1,8,3,4010100,whole,0.001,0.008,0.901,0.09,3
1,1,1,1,1,2,1,1,1,1,1,4,4010100,whole,0.828,0,0.006,0.166,1
2,2,1,1,1,2,1,1,1,1,2,4,4010100,whole,0.228,0.002,0.707,0.064,3
1,1,2,1,2,2,1,1,1,1,3,4,4010100,small_groups,0.015,0.021,0.032,0.932,4
1,1,2,1,1,2,2,2,1,1,4,4,4010100,small_groups,0.001,0.088,0.004,0.907,4
1,1,1,1,1,2,1,1,1,1,5,4,4010100,small_groups,0.828,0,0.006,0.166,1
1,2,1,1,1,2,1,1,1,1,6,4,4010100,small_groups,0.764,0,0.03,0.206,1
1,2,2,1,1,2,1,1,2,1,7,4,4010100,small_groups,0,0.007,0.043,0.949,4
1,2,1,1,1,2,1,1,2,1,8,4,4010100,small_groups,0.009,0.004,0.114,0.872,4
1,1,2,1,2,2,1,2,2,1,9,4,4010100,small_groups,0,0.46,0.019,0.521,4
1,1,2,1,2,2,2,1,2,1,10,4,4010100,small_groups,0,0.403,0.006,0.591,4
1,2,1,1,1,2,1,1,1,1,11,4,4010100,small_groups,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,1,1,12,4,4010100,small_groups,0.764,0,0.03,0.206,1
1,1,1,1,1,1,1,1,1,0,1,1,1020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,2,1,1020200,whole,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,3,1,1020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,4,1,1020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,5,1,1020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,6,1,1020200,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,7,1,1020200,seat,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,8,1,1020200,seat,1,0,0,0,1
1,2,1,1,1,1,1,1,1,0,9,1,1020200,whole,0.998,0,0.001,0,1
1,1,1,1,1,1,1,1,1,0,10,1,1020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,11,1,1020200,small_groups,1,0,0,0,1
1,1,1,1,1,1,1,1,1,0,12,1,1020200,small_groups,1,0,0,0,1
2,1,1,2,1,2,1,1,1,1,1,1,3050200,small_groups,0.073,0.006,0.915,0.005,3
2,2,1,1,2,2,1,2,2,1,2,1,3050200,small_groups,0,0.376,0.606,0.018,3
2,1,1,2,2,2,2,1,2,1,3,1,3050200,small_groups,0,0.836,0.163,0.001,2
2,1,1,1,2,2,1,1,2,1,4,1,3050200,small_groups,0,0.104,0.782,0.114,3
2,1,1,1,2,2,1,2,2,1,5,1,3050200,small_groups,0,0.529,0.417,0.054,2
2,1,2,1,1,2,2,1,2,1,6,1,3050200,small_groups,0,0.295,0.149,0.556,4
2,1,1,1,1,2,1,1,2,1,7,1,3050200,small_groups,0.004,0.012,0.692,0.292,3
2,1,1,1,2,2,2,1,2,1,8,1,3050200,small_groups,0,0.703,0.204,0.092,2
2,1,1,1,1,2,2,1,1,1,9,1,3050200,small_groups,0.225,0.04,0.339,0.397,4
2,1,2,2,1,2,1,1,2,1,1,2,3050200,whole,0,0.101,0.883,0.016,3
2,1,2,2,2,2,2,2,2,1,2,2,3050200,whole,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,3,2,3050200,whole,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,4,2,3050200,whole,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,5,2,3050200,whole,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,6,2,3050200,small_groups,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,7,2,3050200,small_groups,0,0.995,0.005,0,2
2,1,2,1,2,2,2,2,2,1,8,2,3050200,small_groups,0,0.985,0.007,0.008,2
2,1,2,2,2,2,2,2,2,1,9,2,3050200,small_groups,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,10,2,3050200,whole,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,11,2,3050200,small_groups,0,0.995,0.005,0,2
2,1,2,2,2,2,2,2,2,1,12,2,3050200,small_groups,0,0.995,0.005,0,2
2,1,2,1,2,2,2,2,1,1,13,2,3050200,whole,0,0.947,0.026,0.027,2
2,2,2,2,1,2,1,1,1,1,1,3,3050200,small_groups,0.001,0.014,0.981,0.004,3
2,1,2,1,1,2,1,1,2,1,2,3,3050200,small_groups,0,0.033,0.437,0.53,4
2,2,2,1,1,2,1,1,2,1,3,3,3050200,small_groups,0,0.028,0.754,0.217,3
2,1,2,2,1,2,1,1,2,1,4,3,3050200,whole,0,0.101,0.883,0.016,3
2,1,2,1,1,2,1,1,2,1,5,3,3050200,small_groups,0,0.033,0.437,0.53,4
2,1,2,1,1,2,1,1,2,1,6,3,3050200,small_groups,0,0.033,0.437,0.53,4
2,2,2,1,1,2,2,1,2,1,7,3,3050200,small_groups,0,0.339,0.35,0.311,3
2,1,2,2,1,2,1,1,2,1,8,3,3050200,whole,0,0.101,0.883,0.016,3
2,1,1,1,1,1,1,1,1,1,9,3,3050200,whole,0.981,0,0.019,0,1
1,1,1,1,1,1,1,1,1,1,1,4,3050200,whole,1,0,0,0,1
1,2,2,1,1,2,1,1,2,1,2,4,3050200,whole,0,0.007,0.043,0.949,4
1,2,1,1,1,2,1,1,2,1,3,4,3050200,whole,0.009,0.004,0.114,0.872,4
1,2,2,1,2,2,1,1,2,1,4,4,3050200,small_groups,0,0.128,0.101,0.77,4
1,2,2,1,2,2,2,1,2,1,5,4,3050200,small_groups,0,0.573,0.017,0.409,2
1,2,2,1,1,2,2,1,2,1,6,4,3050200,small_groups,0,0.06,0.014,0.926,4
1,2,2,1,2,2,1,1,2,1,7,4,3050200,whole,0,0.128,0.101,0.77,4
1,1,1,1,1,1,1,1,1,1,8,4,3050200,whole,1,0,0,0,1
1,1,1,1,1,2,1,1,1,1,1,5,3050200,small_groups,0.828,0,0.006,0.166,1
1,2,2,1,1,2,1,1,1,1,2,5,3050200,small_groups,0.071,0.002,0.045,0.883,4
1,2,2,1,2,2,1,1,1,1,3,5,3050200,whole,0.01,0.039,0.121,0.83,4
1,2,1,1,1,2,1,1,1,1,4,5,3050200,whole,0.764,0,0.03,0.206,1
1,2,1,1,1,2,1,1,2,1,5,5,3050200,small_groups,0.009,0.004,0.114,0.872,4
1,2,2,1,1,2,1,1,2,1,6,5,3050200,small_groups,0,0.007,0.043,0.949,4
1,2,1,1,1,2,2,1,1,1,7,5,3050200,small_groups,0.293,0.008,0.032,0.668,4
2,1,1,1,1,2,1,1,1,1,1,1,1080100,seat,0.568,0.001,0.312,0.118,1
2,1,2,2,2,2,1,1,2,1,2,1,1080100,small_groups,0,0.459,0.537,0.003,3
2,1,2,2,2,2,2,2,2,1,3,1,1080100,whole,0,0.995,0.005,0,2
2,1,2,2,2,2,1,2,2,1,4,1,1080100,small_groups,0,0.89,0.109,0.001,2
2,1,2,2,2,2,1,2,2,1,5,1,1080100,small_groups,0,0.89,0.109,0.001,2
2,1,2,2,2,2,1,2,2,1,6,1,1080100,small_groups,0,0.89,0.109,0.001,2
2,2,2,2,2,2,2,2,2,1,7,1,1080100,small_groups,0,0.99,0.01,0,2
2,2,2,2,2,2,2,2,2,1,8,1,1080100,small_groups,0,0.99,0.01,0,2
2,2,2,2,2,2,2,2,2,1,9,1,1080100,small_groups,0,0.99,0.01,0,2
2,2,2,2,2,2,2,2,2,1,10,1,1080100,whole,0,0.99,0.01,0,2
1,1,1,1,1,1,1,1,1,1,1,2,1080100,whole,1,0,0,0,1
2,2,1,1,1,2,1,1,1,1,2,2,1080100,small_groups,0.228,0.002,0.707,0.064,3
2,2,1,1,1,2,1,1,2,1,3,2,1080100,small_groups,0.001,0.008,0.901,0.09,3
2,2,1,1,1,2,1,1,2,1,4,2,1080100,small_groups,0.001,0.008,0.901,0.09,3
2,2,1,1,1,2,1,1,1,1,5,2,1080100,small_groups,0.228,0.002,0.707,0.064,3
