     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.036     0.553     0.008     0.403     1.000     2.000     2.000
     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.127     0.487     0.028     0.357     1.000     2.000     2.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.923     0.027     0.046     0.004     1.000     1.000     1.000
     0.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.165     0.462     0.037     0.336     1.000     2.000     2.000
     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.828     0.004     0.165     0.003     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.828     0.004     0.164     0.003     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.472     0.002     0.517     0.009     2.000     1.000     3.000
     0.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.153     0.132     0.187     0.528     2.000     2.000     4.000
     1.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.626     0.314     0.023     0.037     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.034     0.001     0.904     0.062     2.000     1.000     3.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.960     0.005     0.035     0.001     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.856     0.097     0.035     0.013     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.033     0.001     0.882     0.083     2.000     1.000     3.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.028     0.003     0.744     0.225     2.000     1.000     3.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.960     0.005     0.035     0.001     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.133     0.508     0.027     0.333     1.000     2.000     2.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.906     0.084     0.008     0.003     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.932     0.027     0.038     0.004     1.000     1.000     1.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.328     0.030     0.492     0.149     2.000     1.000     3.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.834     0.107     0.041     0.017     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.941     0.022     0.034     0.003     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.055     0.842     0.002     0.100     1.000     2.000     2.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.838     0.017     0.135     0.009     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.016     0.249     0.014     0.720     2.000     2.000     4.000
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.931     0.019     0.046     0.003     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.937     0.022     0.038     0.003     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.923     0.027     0.046     0.004     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.053     0.811     0.003     0.133     1.000     2.000     2.000
     1.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.808     0.019     0.161     0.012     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.235     0.648     0.012     0.105     1.000     2.000     2.000
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.478     0.242     0.105     0.175     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.526     0.003     0.464     0.008     1.000     1.000     1.000
     1.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.812     0.017     0.160     0.011     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.184     0.514     0.030     0.272     1.000     2.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.011     0.073     0.914     2.000     2.000     4.000
     0.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.400     0.062     0.355     0.182     2.000     1.000     3.000
     1.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.202     0.125     0.221     0.451     2.000     2.000     4.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.210     0.106     0.257     0.427     2.000     2.000     4.000
     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.174     0.478     0.035     0.313     1.000     2.000     2.000
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.102     0.009     0.682     0.207     2.000     1.000     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     0.580     0.402     0.005     0.012     1.000     1.000     1.000
     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.456     0.011     0.495     0.038     2.000     1.000     3.000
     0.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     0.434     0.273     0.096     0.197     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.738     0.094     0.119     0.050     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.161     0.004     0.776     0.059     2.000     1.000     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.058     0.018     0.920     2.000     2.000     4.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.956     0.005     0.039     0.001     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.038     0.578     0.008     0.377     1.000     2.000     2.000
     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.239     0.663     0.010     0.088     1.000     2.000     2.000
     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.860     0.097     0.031     0.012     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.060     0.912     0.001     0.027     1.000     2.000     2.000
     0.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.705     0.081     0.155     0.058     1.000     1.000     1.000
     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.638     0.100     0.173     0.089     1.000     1.000     1.000
     1.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.710     0.091     0.140     0.059     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.812     0.127     0.041     0.021     1.000     1.000     1.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.209     0.107     0.256     0.428     2.000     2.000     4.000
     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.012     0.008     0.322     0.658     2.000     2.000     4.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.836     0.019     0.134     0.010     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.404     0.347     0.065     0.184     1.000     2.000     2.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.041     0.623     0.007     0.329     1.000     2.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.011     0.008     0.297     0.684     2.000     2.000     4.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.184     0.514     0.030     0.272     1.000     2.000     2.000
     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.845     0.097     0.042     0.016     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.060     0.229     0.052     0.658     2.000     2.000     4.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.828     0.004     0.164     0.003     1.000     1.000     1.000
     0.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.793     0.018     0.175     0.013     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.947     0.005     0.048     0.001     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     1.000     0.834     0.106     0.042     0.018     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.931     0.019     0.046     0.003     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.014     0.007     0.368     0.611     2.000     2.000     4.000
     1.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.206     0.703     0.007     0.084     1.000     2.000     2.000
     0.000     1.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.359     0.041     0.436     0.164     2.000     1.000     3.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.923     0.027     0.046     0.004     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.609     0.310     0.031     0.051     1.000     1.000     1.000
     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.036     0.553     0.008     0.403     1.000     2.000     2.000
     0.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.444     0.002     0.544     0.009     2.000     1.000     3.000
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.168     0.462     0.037     0.334     1.000     2.000     2.000
     0.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.128     0.490     0.028     0.354     1.000     2.000     2.000
     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.372     0.034     0.455     0.138     2.000     1.000     3.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.830     0.024     0.134     0.013     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.424     0.298     0.084     0.194     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.768     0.071     0.124     0.037     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.856     0.004     0.138     0.002     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.003     0.011     0.073     0.914     2.000     2.000     4.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.820     0.130     0.033     0.017     1.000     1.000     1.000
     1.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.451     0.013     0.490     0.046     2.000     1.000     3.000
     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.528     0.003     0.462     0.008     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.956     0.005     0.039     0.001     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.404     0.347     0.065     0.184     1.000     2.000     2.000
     0.000     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.157     0.005     0.766     0.072     2.000     1.000     3.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.019     0.053     0.092     0.836     2.000     2.000     4.000
     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.038     0.577     0.008     0.378     1.000     2.000     2.000
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.526     0.003     0.464     0.008     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     0.000     0.609     0.310     0.030     0.050     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.506     0.012     0.448     0.034     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.606     0.377     0.006     0.011     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     0.923     0.026     0.046     0.004     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.019     0.052     0.092     0.836     2.000     2.000     4.000
     1.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.014     0.213     0.015     0.758     2.000     2.000     4.000
     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     0.166     0.460     0.037     0.337     1.000     2.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.001     0.011     0.019     0.969     2.000     2.000     4.000
     0.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.425     0.012     0.514     0.049     2.000     1.000     3.000
     1.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.000     0.000     0.189     0.133     0.205     0.473     2.000     2.000     4.000
     0.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.000     1.000     0.177     0.123     0.214     0.487     2.000     2.000     4.000
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.169     0.001     0.816     0.014     2.000     1.000     3.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.423     0.053     0.370     0.154     2.000     1.000     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     0.878     0.111     0.008     0.003     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.000     0.411     0.287     0.092     0.210     1.000     1.000     1.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.011     0.164     0.016     0.809     2.000     2.000     4.000
     0.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.836     0.019     0.134     0.010     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     1.000     0.610     0.309     0.030     0.050     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.929     0.022     0.046     0.004     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.749     0.086     0.120     0.045     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.026     0.003     0.683     0.287     2.000     1.000     3.000
     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     1.000     0.098     0.011     0.650     0.241     2.000     1.000     3.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.474     0.294     0.076     0.155     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.033     0.001     0.882     0.083     2.000     1.000     3.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.856     0.004     0.138     0.002     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.161     0.003     0.782     0.053     2.000     1.000     3.000
     0.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.079     0.219     0.070     0.633     2.000     2.000     4.000
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.003     0.048     0.019     0.931     2.000     2.000     4.000
     0.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.795     0.017     0.177     0.012     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.812     0.127     0.041     0.021     1.000     1.000     1.000
     0.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     1.000     0.120     0.003     0.801     0.075     2.000     1.000     3.000
     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.000     0.067     0.188     0.073     0.671     2.000     2.000     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.026     0.003     0.685     0.286     2.000     1.000     3.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     0.000     0.033     0.001     0.882     0.083     2.000     1.000     3.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.070     0.035     0.338     0.558     2.000     2.000     4.000
     1.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.016     0.043     0.093     0.848     2.000     2.000     4.000
     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.169     0.001     0.816     0.014     2.000     1.000     3.000
     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.047     0.033     0.278     0.642     2.000     2.000     4.000
     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.855     0.098     0.035     0.013     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     0.000     1.000     0.552     0.383     0.020     0.045     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.970     0.020     0.009     0.001     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.036     0.000     0.948     0.016     2.000     1.000     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     1.000     0.877     0.112     0.008     0.003     1.000     1.000     1.000
     0.000     1.000     0.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     0.352     0.045     0.425     0.178     2.000     1.000     3.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     0.768     0.071     0.124     0.037     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     1.000     0.476     0.241     0.106     0.177     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.069     0.035     0.337     0.559     2.000     2.000     4.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.004     0.010     0.097     0.889     2.000     2.000     4.000
     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.240     0.671     0.009     0.080     1.000     2.000     2.000
     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.094     0.012     0.629     0.264     2.000     1.000     3.000
     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     0.787     0.022     0.175     0.016     1.000     1.000     1.000
     0.000     1.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.036     0.553     0.008     0.403     1.000     2.000     2.000
     0.000     0.000     0.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.004     0.010     0.098     0.888     2.000     2.000     4.000
     0.000     0.000     1.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.430     0.049     0.379     0.142     2.000     1.000     3.000
     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.658     0.084     0.181     0.076     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.923     0.026     0.046     0.004     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.079     0.218     0.070     0.633     2.000     2.000     4.000
     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     0.187     0.116     0.229     0.467     2.000     2.000     4.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.000     0.019     0.053     0.091     0.837     2.000     2.000     4.000
     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.291     0.046     0.436     0.226     2.000     1.000     3.000
     1.000     1.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.929     0.022     0.046     0.004     1.000     1.000     1.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000     0.000     1.000     1.000     0.126     0.016     0.606     0.252     2.000     1.000     3.000
     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.195     0.016     0.777     2.000     2.000     4.000
     1.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     0.233     0.650     0.012     0.106     1.000     2.000     2.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.932     0.027     0.038     0.004     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     0.000     1.000     0.687     0.107     0.136     0.070     1.000     1.000     1.000
     1.000     0.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.941     0.022     0.034     0.003     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.000     0.749     0.086     0.120     0.045     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.940     0.020     0.038     0.003     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     0.791     0.018     0.177     0.013     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.778     0.004     0.214     0.004     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.502     0.014     0.442     0.042     1.000     1.000     1.000
     1.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.923     0.026     0.046     0.004     1.000     1.000     1.000
     0.000     1.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     0.786     0.023     0.175     0.017     1.000     1.000     1.000
     0.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.014     0.039     0.093     0.854     2.000     2.000     4.000
     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.986     0.005     0.009     0.000     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.864     0.080     0.043     0.013     1.000     1.000     1.000
     0.000     1.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.013     0.195     0.016     0.777     2.000     2.000     4.000
     0.000     0.000     0.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     0.126     0.016     0.604     0.254     2.000     1.000     3.000
     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     0.170     0.001     0.815     0.014     2.000     1.000     3.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.259     0.717     0.002     0.021     1.000     2.000     2.000
     1.000     1.000     1.000     0.000     0.000     1.000     0.000     0.000     1.000     0.000     0.406     0.253     0.112     0.229     1.000     1.000     1.000
     0.000     0.000     1.000     0.000     1.000     1.000     0.000     0.000     1.000     0.000     0.232     0.145     0.205     0.419     2.000     2.000     4.000
     0.000     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.813     0.004     0.179     0.003     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     0.000     0.000     0.000     1.000     0.000     0.173     0.480     0.034     0.313     1.000     2.000     2.000
     0.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.168     0.462     0.037     0.334     1.000     2.000     2.000
     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     1.000     1.000     0.864     0.080     0.043     0.013     1.000     1.000     1.000
     1.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.460     0.010     0.497     0.034     2.000     1.000     3.000
     1.000     0.000     1.000     1.000     0.000     1.000     1.000     0.000     0.000     0.000     0.381     0.328     0.076     0.215     1.000     2.000     2.000
     0.000     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     0.000     0.219     0.152     0.191     0.438     2.000     2.000     4.000
     0.000     0.000     1.000     1.000     0.000     1.000     0.000     1.000     1.000     1.000     0.508     0.011     0.451     0.031     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.397     0.037     0.435     0.132     2.000     1.000     3.000
     0.000     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     1.000     0.019     0.053     0.092     0.835     2.000     2.000     4.000
     1.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.142     0.001     0.843     0.014     2.000     1.000     3.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     0.830     0.024     0.134     0.012     1.000     1.000     1.000
     1.000     0.000     1.000     0.000     1.000     1.000     1.000     0.000     1.000     0.000     0.686     0.108     0.136     0.070     1.000     1.000     1.000
     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.000     1.000     0.932     0.027     0.038     0.004     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.186     0.513     0.030     0.271     1.000     2.000     2.000
     1.000     0.000     0.000     1.000     0.000     0.000     0.000     1.000     1.000     0.000     0.227     0.115     0.246     0.411     2.000     2.000     4.000
     0.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     1.000     0.000     0.239     0.663     0.010     0.088     1.000     2.000     2.000
     0.000     0.000     0.000     1.000     0.000     0.000     0.000     0.000     0.000     0.000     0.004     0.058     0.018     0.920     2.000     2.000     4.000
     0.000     0.000     0.000     0.000     1.000     1.000     0.000     1.000     1.000     1.000     0.163     0.003     0.781     0.053     2.000     1.000     3.000
     1.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.960     0.005     0.035     0.001     1.000     1.000     1.000
     1.000     1.000     1.000     1.000     1.000     0.000     0.000     0.000     0.000     0.000     0.060     0.912     0.001     0.027     1.000     2.000     2.000
     1.000     1.000     0.000     0.000     0.000     0.000     0.000     1.000     1.000     1.000     0.328     0.030     0.492     0.149     2.000     1.000     3.000
     0.000     0.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     1.000     0.856     0.004     0.138     0.002     1.000     1.000     1.000
     1.000     1.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     0.000     0.812     0.127     0.040     0.021     1.000     1.000     1.000
     0.000     0.000     1.000     1.000     1.000     1.000     0.000     1.000     1.000     1.000     0.838     0.017     0.135     0.009     1.000     1.000     1.000
     0.000     0.000     0.000     1.000     1.000     0.000     0.000     0.000     0.000     1.000     0.080     0.220     0.070     0.631     2.000     2.000     4.000
